"car_brand","car_model","car_price","car_fuel","car_transmission","car_mileage","car_age"
"Hyundai","i20",5760,"gasoline","manual",50000,8
"Hyundai","Verna",12360,"gasoline","manual",15000,5
"Hyundai","i20",5640,"gasoline","manual",35000,9
"Hyundai","Verna",6480,"diesel","manual",80000,11
"Hyundai","Xcent",4440,"gasoline","manual",56000,9
"Hyundai","i20",9180,"gasoline","manual",3700,4
"Hyundai","i20",6420,"gasoline","manual",10000,10
"Hyundai","i10",3600,"diesel","manual",80000,10
"Hyundai","i20",4800,"gasoline","manual",70000,11
"Hyundai","i10",7800,"gasoline","manual",20000,4
"Hyundai","i10",5460,"diesel","manual",70000,9
"Hyundai","i20",6000,"diesel","manual",67000,9
"Hyundai","Verna",4380,"diesel","manual",70000,11
"Hyundai","i10",3720,"gasoline","manual",50000,9
"Hyundai","Venue",11940,"gasoline","manual",27594,5
"Hyundai","i10",2280,"gasoline","manual",70000,12
"Hyundai","Creta",15000,"gasoline","manual",21000,5
"Hyundai","i10",2520,"gasoline","manual",67000,15
"Hyundai","Verna",5100,"gasoline","manual",57000,12
"Hyundai","Verna",5760,"diesel","manual",76300,11
"Hyundai","i10",5940,"gasoline","manual",36000,5
"Hyundai","Verna",14700,"diesel","automatic",15000,6
"Hyundai","Creta",11880,"diesel","manual",48000,7
"Hyundai","Santa",27000,"diesel","automatic",15000,7
"Hyundai","Creta",15000,"gasoline","automatic",39000,6
"Hyundai","i10",2880,"gasoline","manual",73000,12
"Hyundai","Santa",16212,"diesel","automatic",65345,10
"Hyundai","i10",1800,"gasoline","manual",67000,15
"Hyundai","i20",9840,"diesel","manual",30000,8
"Hyundai","Accent",1140,"gasoline","manual",40000,16
"Hyundai","Venue",12600,"gasoline","automatic",34000,5
"Hyundai","Santro",1800,"gasoline","manual",50000,18
"Hyundai","i10",6120,"gasoline","manual",10000,6
"Hyundai","Santa",7500,"diesel","automatic",104000,12
"Hyundai","Creta",13200,"diesel","manual",71000,6
"Hyundai","Elantra",7080,"diesel","automatic",56000,11
"Hyundai","Santro",1800,"gasoline","manual",174926,13
"Hyundai","i20",6000,"gasoline","manual",90000,7
"Hyundai","i20",5700,"gasoline","manual",25000,9
"Hyundai","EON",2100,"gasoline","manual",50000,11
"Hyundai","i10",3000,"gasoline","manual",70000,13
"Hyundai","Accent",2100,"gasoline","manual",85000,16
"Hyundai","Verna",9000,"gasoline","automatic",15000,7
"Hyundai","i10",2580,"gasoline","manual",100000,15
"Hyundai","Verna",4440,"gasoline","manual",10000,14
"Hyundai","Creta",12000,"diesel","manual",60000,6
"Hyundai","Verna",1560,"gasoline","manual",80000,16
"Hyundai","i10",5520,"gasoline","manual",60000,8
"Hyundai","i20",5400,"diesel","manual",100000,10
"Hyundai","Creta",9300,"gasoline","manual",20699,8
"Hyundai","Verna",6300,"diesel","manual",90000,9
"Hyundai","Verna",4980,"diesel","manual",96000,12
"Hyundai","Santro",2220,"gasoline","manual",69582,14
"Hyundai","i10",1920,"gasoline","manual",30000,16
"Hyundai","i10",2820,"gasoline","manual",29000,13
"Hyundai","i20",7200,"gasoline","manual",12000,6
"Hyundai","i20",7200,"gasoline","manual",45000,7
"Hyundai","Xcent",6000,"diesel","manual",35000,10
"Hyundai","Xcent",4440,"gasoline","manual",60000,8
"Hyundai","Verna",5400,"diesel","manual",59867,11
"Hyundai","Verna",10800,"gasoline","manual",19000,7
"Hyundai","i20",7860,"gasoline","manual",33230,7
"Hyundai","i10",5100,"gasoline","manual",17000,7
"Hyundai","i10",6480,"gasoline","manual",40000,10
"Hyundai","Xcent",6960,"diesel","manual",110000,6
"Hyundai","i20",4200,"diesel","manual",110000,11
"Hyundai","Creta",12600,"diesel","manual",40000,6
"Hyundai","i10",7800,"gasoline","automatic",15000,4
"Hyundai","i10",4860,"gasoline","manual",50000,9
"Hyundai","Elantra",14940,"gasoline","automatic",43500,7
"Hyundai","i10",2400,"gasoline","manual",70000,12
"Hyundai","Venue",10680,"diesel","manual",5000,4
"Hyundai","Verna",4320,"diesel","manual",58000,11
"Hyundai","i20",7440,"gasoline","manual",15000,5
"Hyundai","i10",4320,"gasoline","manual",55000,9
"Hyundai","Santro",2700,"gasoline","manual",70000,14
"Hyundai","EON",3000,"gasoline","manual",50000,11
"Hyundai","EON",3000,"gasoline","manual",25000,9
"Hyundai","EON",2400,"gasoline","manual",25000,10
"Hyundai","i10",6300,"gasoline","manual",15000,6
"Hyundai","i20",6312,"gasoline","manual",39000,9
"Hyundai","Verna",6000,"diesel","manual",100000,11
"Hyundai","Creta",13140,"gasoline","automatic",46000,7
"Hyundai","i10",3600,"gasoline","manual",28400,14
"Hyundai","Verna",9360,"gasoline","manual",25000,8
"Hyundai","i20",7200,"diesel","manual",35000,9
"Hyundai","Santro",4920,"gasoline","manual",5000,5
"Hyundai","i10",5100,"gasoline","manual",59000,9
"Hyundai","i10",7200,"gasoline","manual",30000,5
"Hyundai","Creta",11976,"gasoline","automatic",66500,8
"Hyundai","i20",6000,"gasoline","manual",24000,10
"Hyundai","Creta",12600,"diesel","manual",43031,8
"Hyundai","Santa",11952,"diesel","manual",80000,10
"Hyundai","Xcent",5460,"gasoline","manual",12700,10
"Hyundai","i20",4200,"gasoline","manual",35858,11
"Hyundai","Verna",11880,"diesel","manual",18329,6
"Hyundai","Aura",10800,"gasoline","manual",4500,4
"Hyundai","Verna",6324,"diesel","manual",70355,10
"Hyundai","i20",7200,"gasoline","manual",35000,6
"Hyundai","i10",1560,"gasoline","manual",90000,14
"Hyundai","Creta",11040,"gasoline","manual",39000,5
"Hyundai","i10",5412,"gasoline","manual",10000,6
"Hyundai","EON",3000,"gasoline","manual",80000,6
"Hyundai","Santro",1500,"gasoline","manual",69000,16
"Hyundai","Elantra",7380,"diesel","manual",90000,11
"Hyundai","Xcent",6600,"gasoline","manual",35000,6
"Hyundai","i10",4800,"diesel","manual",60000,8
"Hyundai","EON",2400,"gasoline","manual",15000,11
"Hyundai","i10",2280,"gasoline","manual",92000,16
"Hyundai","Creta",12600,"diesel","automatic",52000,8
"Hyundai","i20",6240,"gasoline","manual",48000,7
"Hyundai","i10",4380,"gasoline","manual",47000,8
"Hyundai","Santro",6600,"gasoline","manual",30000,5
"Hyundai","i20",4416,"diesel","manual",67300,10
"Hyundai","Elantra",9540,"diesel","automatic",65000,9
"Hyundai","i20",6600,"gasoline","manual",44000,7
"Hyundai","EON",2340,"gasoline","manual",60000,13
"Hyundai","i10",5460,"gasoline","manual",46000,8
"Hyundai","Verna",5280,"diesel","manual",68812,12
"Hyundai","Santro",6600,"gasoline","manual",5000,5
"Hyundai","EON",2820,"gasoline","manual",42000,10
"Hyundai","i20",6588,"diesel","manual",42000,7
"Hyundai","EON",3000,"gasoline","manual",70000,9
"Hyundai","i20",7008,"gasoline","manual",50000,6
"Hyundai","i20",7440,"gasoline","manual",50000,6
"Hyundai","i10",4380,"diesel","manual",32000,11
"Hyundai","EON",3000,"gasoline","manual",30000,9
"Hyundai","Xcent",4800,"gasoline","manual",70000,8
"Hyundai","Xcent",5400,"diesel","manual",227000,8
"Hyundai","i20",6480,"diesel","manual",55000,8
"Hyundai","Verna",15000,"gasoline","automatic",4000,5
"Hyundai","i20",4800,"diesel","manual",60000,10
"Hyundai","i10",4848,"gasoline","manual",50283,9
"Hyundai","i20",5400,"gasoline","manual",110000,10
"Hyundai","i20",3120,"gasoline","manual",52000,13
"Hyundai","Santro",6960,"gasoline","automatic",4540,5
"Hyundai","i10",6240,"gasoline","manual",41000,6
"Hyundai","i20",7500,"gasoline","manual",20000,5
"Hyundai","Santro",6000,"gasoline","manual",10000,5
"Hyundai","Santro",1440,"gasoline","manual",100000,19
"Hyundai","Creta",13500,"gasoline","automatic",36000,7
"Hyundai","i20",7200,"gasoline","manual",35000,7
"Hyundai","i20",7920,"gasoline","manual",7500,7
"Hyundai","i10",7200,"gasoline","manual",15000,6
"Hyundai","Accent",2040,"gasoline","manual",72800,21
"Hyundai","Santro",2160,"gasoline","manual",60000,14
"Hyundai","i20",8280,"gasoline","manual",12973,5
"Hyundai","i10",3360,"diesel","manual",91468,11
"Hyundai","i20",8400,"gasoline","manual",20000,5
"Hyundai","i10",2700,"gasoline","manual",80000,13
"Hyundai","Creta",11520,"diesel","manual",38425,7
"Hyundai","i20",8400,"gasoline","manual",50000,6
"Hyundai","Verna",14880,"diesel","manual",15000,6
"Hyundai","EON",2040,"gasoline","manual",70000,12
"Hyundai","Verna",2580,"diesel","manual",120000,16
"Hyundai","Accent",1560,"gasoline","manual",89562,16
"Hyundai","i10",5880,"gasoline","manual",22000,7
"Hyundai","i20",6900,"gasoline","manual",27000,7
"Hyundai","i20",6600,"diesel","manual",57212,10
"Hyundai","i20",4800,"gasoline","manual",50000,10
"Hyundai","i20",7920,"gasoline","manual",50000,6
"Hyundai","Venue",11400,"gasoline","manual",3800,5
"Hyundai","Santro",1320,"gasoline","manual",50000,17
"Hyundai","i10",2340,"gasoline","manual",47000,13
"Hyundai","Creta",12600,"gasoline","manual",54000,7
"Hyundai","Xcent",6600,"diesel","manual",80000,8
"Hyundai","EON",2880,"gasoline","manual",30000,9
"Hyundai","Verna",4200,"diesel","manual",110000,15
"Hyundai","Xcent",7200,"gasoline","manual",10000,5
"Hyundai","EON",3180,"gasoline","manual",40000,8
"Hyundai","i20",7080,"diesel","manual",70000,9
"Hyundai","Creta",10500,"diesel","manual",51000,7
"Hyundai","i10",5400,"gasoline","manual",50000,9
"Hyundai","Creta",10200,"diesel","manual",60000,7
"Hyundai","Verna",5400,"gasoline","manual",50000,12
"Hyundai","i10",6000,"gasoline","manual",31799,6
"Hyundai","i20",6900,"gasoline","manual",53000,7
"Hyundai","Creta",9780,"gasoline","manual",70000,8
"Hyundai","Xcent",4380,"gasoline","manual",50000,10
"Hyundai","Creta",12000,"gasoline","manual",10000,8
"Hyundai","Sonata",9000,"gasoline","automatic",70000,12
"Hyundai","i20",6288,"gasoline","manual",20000,6
"Hyundai","Xcent",6000,"diesel","manual",20000,9
"Hyundai","Santro",1620,"gasoline","manual",110000,18
"Hyundai","i20",4260,"diesel","manual",67000,10
"Hyundai","Sonata",3300,"diesel","manual",110000,17
"Hyundai","i20",7740,"gasoline","manual",40000,6
"Hyundai","i10",4200,"gasoline","manual",40000,9
"Hyundai","Tucson",21480,"diesel","automatic",52600,7
"Hyundai","Santro",6360,"gasoline","manual",11500,5
"Hyundai","i10",5160,"diesel","manual",54000,6
"Hyundai","Xcent",8640,"diesel","manual",50000,5
"Hyundai","i10",3840,"gasoline","manual",61000,10
"Hyundai","Verna",4380,"diesel","automatic",75000,13
"Hyundai","i10",6132,"gasoline","automatic",35000,7
"Hyundai","Verna",7320,"gasoline","automatic",49599,10
"Hyundai","Santro",1440,"gasoline","manual",25000,18
"Hyundai","Santro",6000,"gasoline","manual",5000,6
"Hyundai","i10",1800,"gasoline","manual",60000,14
"Hyundai","i10",3600,"gasoline","manual",110000,12
"Hyundai","i20",6720,"gasoline","manual",40000,8
"Hyundai","i20",7800,"diesel","manual",50000,8
"Hyundai","i20",7500,"gasoline","manual",50000,6
"Hyundai","Santro",1440,"gasoline","automatic",110000,18
"Hyundai","EON",2040,"gasoline","manual",40000,11
"Hyundai","i10",2280,"gasoline","manual",35000,14
"Hyundai","Creta",15600,"diesel","manual",35000,6
"Hyundai","Santro",5700,"gasoline","manual",100,4
"Hyundai","Verna",8376,"diesel","manual",72000,7
"Hyundai","i20",7200,"gasoline","manual",40000,8
"Hyundai","i20",8400,"gasoline","manual",40000,6
"Hyundai","Creta",9900,"gasoline","manual",60000,7
"Hyundai","Creta",9300,"diesel","manual",70000,9
"Hyundai","i10",4200,"gasoline","manual",38000,9
"Hyundai","i20",7500,"gasoline","manual",50000,6
"Hyundai","Verna",4440,"diesel","manual",90000,12
"Hyundai","Santro",2760,"gasoline","manual",39000,11
"Hyundai","Verna",12300,"gasoline","manual",12000,6
"Hyundai","EON",2580,"gasoline","manual",94494,9
"Hyundai","i20",6600,"diesel","manual",30000,9
"Hyundai","i20",7800,"gasoline","manual",18000,5
"Hyundai","Creta",11400,"diesel","manual",70000,8
"Hyundai","i20",8160,"diesel","manual",70000,8
"Hyundai","Creta",11400,"gasoline","manual",38280,5
"Hyundai","Santro",960,"gasoline","manual",120000,25
"Hyundai","i10",5700,"gasoline","automatic",49000,10
"Hyundai","i10",5880,"diesel","manual",62220,9
"Hyundai","Creta",13800,"diesel","manual",34000,7
"Hyundai","i10",7200,"gasoline","manual",40000,5
"Hyundai","Xcent",4788,"diesel","manual",56000,6
"Hyundai","Elantra",16500,"diesel","automatic",32000,8
"Hyundai","i20",8940,"diesel","manual",52000,7
"Hyundai","i20",6900,"gasoline","manual",74000,10
"Hyundai","Elantra",11640,"gasoline","manual",21000,7
"Hyundai","Creta",15600,"diesel","manual",70000,6
"Hyundai","i20",5400,"diesel","manual",57000,11
"Hyundai","Creta",12300,"diesel","automatic",45000,9
"Hyundai","Santro",5100,"gasoline","manual",20000,5
"Hyundai","Getz",1500,"gasoline","manual",68243,16
"Hyundai","i20",5880,"gasoline","manual",42000,9
"Hyundai","i10",3840,"gasoline","manual",30000,11
"Hyundai","i10",2280,"gasoline","manual",70000,14
"Hyundai","i10",5100,"diesel","manual",89000,10
"Hyundai","Verna",11760,"diesel","automatic",51000,7
"Hyundai","i10",9600,"gasoline","manual",5000,4
"Hyundai","Verna",13800,"diesel","automatic",28000,6
"Hyundai","Verna",14280,"gasoline","automatic",3900,4
"Hyundai","i20",5940,"gasoline","manual",34000,9
"Hyundai","i20",5640,"gasoline","manual",30000,10
"Hyundai","i10",5892,"diesel","manual",38597,9
"Hyundai","EON",4440,"gasoline","manual",10000,7
"Hyundai","i20",7620,"gasoline","manual",25000,7
"Hyundai","i20",3300,"gasoline","manual",88000,15
"Hyundai","Elantra",10500,"diesel","manual",59000,9
"Hyundai","i10",2580,"gasoline","manual",84255,15
"Hyundai","Creta",12000,"diesel","manual",20000,8
"Hyundai","Verna",8400,"diesel","manual",100000,10
"Hyundai","Accent",1800,"gasoline","manual",74000,14
"Hyundai","i20",7200,"gasoline","manual",18000,9
"Hyundai","Verna",5400,"diesel","manual",55000,12
"Hyundai","i20",3900,"gasoline","manual",115000,13
"Hyundai","i20",7068,"gasoline","manual",31695,9
"Hyundai","i20",8580,"diesel","manual",37962,8
"Hyundai","Santro",2400,"gasoline","manual",60000,13
"Hyundai","i20",3828,"gasoline","manual",25590,13
"Hyundai","Verna",5820,"diesel","manual",60000,11
"Hyundai","i10",6000,"gasoline","manual",10000,7
"Hyundai","i10",5400,"gasoline","manual",29901,8
"Hyundai","i20",6420,"gasoline","manual",52000,9
"Hyundai","i20",3840,"gasoline","manual",80000,13
"Hyundai","i10",6480,"gasoline","manual",40125,8
"Hyundai","i20",3300,"gasoline","manual",57000,15
"Hyundai","i10",6900,"gasoline","manual",15000,5
"Hyundai","Xcent",5580,"gasoline","manual",50000,8
"Hyundai","Xcent",5412,"diesel","manual",60000,10
"Hyundai","Santro",1440,"gasoline","manual",50000,17
"Hyundai","i20",3900,"gasoline","automatic",89000,13
"Hyundai","Verna",5940,"diesel","automatic",71452,12
"Hyundai","i10",3480,"gasoline","automatic",77739,14
"Hyundai","i10",7152,"gasoline","automatic",31025,6
"Hyundai","EON",3300,"gasoline","manual",10000,9
"Hyundai","i20",3720,"gasoline","manual",90000,12
"Hyundai","EON",3180,"gasoline","manual",48000,9
"Hyundai","i20",6480,"gasoline","manual",50000,8
"Hyundai","Creta",14100,"gasoline","automatic",45000,7
"Hyundai","i20",3600,"gasoline","manual",77000,14
"Hyundai","i20",3900,"gasoline","manual",33000,11
"Hyundai","i10",1800,"gasoline","manual",120000,15
"Hyundai","i20",10080,"diesel","manual",49000,6
"Hyundai","Santro",1500,"gasoline","manual",85000,17
"Hyundai","EON",2640,"gasoline","manual",40000,9
"Hyundai","i10",6000,"diesel","manual",20000,9
"Hyundai","i20",7800,"gasoline","manual",50507,8
"Hyundai","i10",6000,"gasoline","manual",32212,7
"Hyundai","Creta",16200,"diesel","automatic",24000,6
"Hyundai","i20",4620,"gasoline","manual",36000,12
"Hyundai","Verna",7500,"diesel","manual",51000,11
"Hyundai","i20",5160,"diesel","manual",62000,10
"Hyundai","i20",3960,"gasoline","manual",24600,12
"Hyundai","Xcent",5100,"gasoline","manual",20000,8
"Hyundai","Xcent",4140,"diesel","manual",90000,8
"Hyundai","Creta",12708,"diesel","automatic",67000,9
"Hyundai","Santro",6600,"gasoline","automatic",4700,5
"Hyundai","i10",6120,"gasoline","manual",20000,8
"Hyundai","i20",8520,"gasoline","manual",5000,5
"Hyundai","i20",5100,"diesel","manual",62000,11
"Hyundai","i10",5256,"gasoline","manual",42845,8
"Hyundai","i10",2880,"gasoline","manual",24600,13
"Hyundai","i10",3060,"gasoline","manual",57800,15
"Hyundai","Elantra",18000,"diesel","automatic",55000,7
"Hyundai","i20",7548,"gasoline","manual",27884,8
"Hyundai","i20",8160,"diesel","manual",37000,7
"Hyundai","i10",5880,"gasoline","manual",82530,10
"Hyundai","i20",4080,"gasoline","manual",23000,13
"Hyundai","Verna",13800,"diesel","manual",18000,6
"Hyundai","Santro",1140,"gasoline","manual",30000,18
"Hyundai","Creta",18000,"diesel","manual",25000,5
"Hyundai","i20",6300,"gasoline","manual",75000,8
"Hyundai","i20",4800,"diesel","manual",130000,11
"Hyundai","i20",5988,"gasoline","manual",42000,9
"Hyundai","i10",6120,"gasoline","manual",15914,6
"Hyundai","Verna",5376,"gasoline","manual",32472,12
"Hyundai","Venue",14880,"gasoline","automatic",3200,4
"Hyundai","Venue",11700,"gasoline","manual",16000,5
"Hyundai","EON",3540,"gasoline","manual",62201,10
"Hyundai","Elantra",8400,"diesel","manual",80000,11
"Hyundai","Verna",12420,"gasoline","manual",6500,5
"Hyundai","i20",5340,"gasoline","manual",7268,11
"Hyundai","Santro",840,"gasoline","manual",120000,20
"Hyundai","i10",5760,"gasoline","manual",21000,8
"Hyundai","Verna",16620,"diesel","automatic",23150,5
"Hyundai","i10",6660,"diesel","manual",36643,7
"Hyundai","i20",4920,"gasoline","manual",70000,11
"Hyundai","Verna",6600,"diesel","automatic",51000,11
"Hyundai","Verna",16500,"diesel","automatic",22000,5
"Hyundai","i20",3720,"gasoline","manual",100000,14
"Hyundai","Verna",5220,"diesel","manual",54000,13
"Hyundai","Xcent",6000,"diesel","manual",100000,8
"Hyundai","i10",4980,"gasoline","manual",75000,9
"Hyundai","Verna",13440,"diesel","automatic",49000,7
"Hyundai","i10",4140,"gasoline","manual",73000,10
"Hyundai","Creta",12468,"gasoline","automatic",25451,8
"Hyundai","Verna",9012,"diesel","automatic",63000,8
"Hyundai","EON",3780,"gasoline","manual",9800,8
"Hyundai","Verna",13200,"diesel","manual",50000,7
"Hyundai","i10",5400,"gasoline","manual",47500,8
"Hyundai","i20",10200,"diesel","manual",25000,6
"Hyundai","Xcent",4200,"diesel","manual",110000,7
"Hyundai","Verna",11700,"diesel","automatic",25000,7
"Hyundai","i20",7380,"gasoline","manual",27000,6
"Hyundai","i10",5280,"gasoline","manual",36000,10
"Hyundai","i10",5760,"gasoline","manual",13000,9
"Hyundai","Creta",16320,"diesel","manual",65411,6
"Hyundai","i10",4320,"gasoline","automatic",27562,11
"Hyundai","i20",6300,"diesel","manual",190000,9
"Hyundai","i20",4800,"gasoline","manual",80000,11
"Hyundai","i20",5220,"diesel","manual",40000,12
"Hyundai","EON",2820,"gasoline","manual",57000,12
"Hyundai","i20",3720,"gasoline","manual",48000,12
"Hyundai","i20",6540,"gasoline","manual",55199,9
"Hyundai","i10",2520,"gasoline","manual",45000,16
"Hyundai","i10",6132,"gasoline","automatic",28000,8
"Hyundai","i20",8400,"gasoline","manual",10000,7
"Hyundai","Santro",1500,"gasoline","automatic",32000,19
"Hyundai","Creta",9840,"gasoline","manual",27700,8
"Hyundai","i10",4020,"gasoline","manual",61696,10
"Hyundai","i20",6600,"diesel","manual",85000,8
"Hyundai","Verna",11100,"diesel","manual",45910,7
"Hyundai","i20",7080,"gasoline","manual",8405,5
"Hyundai","Creta",12600,"diesel","manual",51050,7
"Hyundai","i10",5460,"gasoline","manual",13000,8
"Hyundai","i10",4920,"gasoline","manual",198000,8
"Hyundai","Verna",8292,"gasoline","manual",56200,10
"Hyundai","Verna",11988,"gasoline","manual",10000,5
"Hyundai","i10",3456,"gasoline","manual",30448,12
"Hyundai","i20",6900,"gasoline","manual",35000,9
"Hyundai","Xcent",6132,"gasoline","manual",17000,10
"Hyundai","Elantra",16212,"diesel","automatic",29000,8
"Hyundai","i10",6252,"gasoline","manual",29000,7
"Hyundai","Verna",6420,"diesel","manual",67000,12
"Hyundai","i20",5100,"gasoline","manual",46500,10
"Hyundai","i20",4260,"gasoline","manual",26000,11
"Hyundai","i10",6600,"gasoline","manual",21000,7
"Hyundai","i20",7560,"diesel","manual",85000,9
"Hyundai","Creta",13140,"gasoline","automatic",49000,7
"Hyundai","i20",4200,"gasoline","manual",36000,12
"Hyundai","Elantra",16500,"gasoline","automatic",34000,6
"Hyundai","i10",5700,"gasoline","manual",25000,9
"Hyundai","i10",5400,"gasoline","manual",56229,10
"Hyundai","i10",4800,"diesel","manual",71000,10
"Hyundai","Santro",2100,"gasoline","manual",60000,14
"Hyundai","i10",6252,"diesel","manual",47985,10
"Hyundai","i20",4560,"diesel","manual",167200,11
"Hyundai","EON",3420,"gasoline","manual",19000,10
"Hyundai","i20",6900,"gasoline","manual",23000,8
"Hyundai","Santro",6900,"gasoline","automatic",19000,5
"Hyundai","i20",8388,"gasoline","manual",31868,6
"Hyundai","EON",3420,"gasoline","manual",30000,8
"Hyundai","i20",5580,"diesel","manual",94343,10
"Hyundai","i20",7440,"gasoline","manual",13000,5
"Hyundai","Elantra",9948,"gasoline","automatic",49910,9
"Hyundai","i10",6000,"gasoline","manual",15000,13
"Hyundai","Xcent",6132,"gasoline","manual",15000,10
"Hyundai","Verna",12900,"gasoline","automatic",12000,7
"Hyundai","i20",3948,"diesel","manual",71000,13
"Hyundai","i20",6300,"gasoline","manual",48488,9
"Hyundai","Verna",6000,"gasoline","automatic",83000,11
"Hyundai","i20",7092,"gasoline","manual",17999,9
"Hyundai","i20",8400,"gasoline","manual",12000,5
"Hyundai","Xcent",4920,"diesel","manual",87000,7
"Hyundai","i20",6600,"gasoline","manual",50000,9
"Hyundai","i20",8220,"diesel","manual",43000,8
"Hyundai","i10",5940,"gasoline","automatic",75000,9
"Hyundai","i10",6000,"gasoline","manual",51765,9
"Hyundai","i10",2160,"gasoline","manual",80000,15
"Hyundai","Creta",12600,"diesel","manual",8400,6
"Hyundai","i10",6300,"gasoline","automatic",55000,9
"Hyundai","Verna",4500,"diesel","manual",66000,15
"Hyundai","Getz",1740,"gasoline","manual",85000,16
"Hyundai","i10",3420,"gasoline","automatic",102000,13
"Hyundai","EON",3588,"gasoline","manual",74000,9
"Hyundai","i10",3600,"gasoline","manual",56653,13
"Hyundai","i10",4440,"gasoline","automatic",37590,12
"Hyundai","i20",4980,"gasoline","manual",43784,12
"Hyundai","i20",5100,"gasoline","manual",28000,11
"Hyundai","EON",3780,"gasoline","manual",29119,8
"Hyundai","Xcent",6000,"diesel","manual",40000,9
"Hyundai","i10",3840,"gasoline","manual",82000,13
"Hyundai","Creta",11460,"diesel","automatic",83000,9
"Hyundai","EON",2940,"gasoline","manual",47000,11
"Hyundai","Verna",11340,"gasoline","manual",14200,5
"Hyundai","i20",9000,"gasoline","manual",16000,6
"Hyundai","i10",6000,"gasoline","manual",25000,7
"Hyundai","Santro",6120,"gasoline","manual",7000,5
"Hyundai","Xcent",7380,"gasoline","manual",20000,6
"Hyundai","i20",3900,"diesel","manual",88000,13
"Hyundai","i20",3120,"gasoline","manual",49000,14
"Hyundai","Creta",12960,"diesel","automatic",71000,8
"Hyundai","Santro",3000,"gasoline","manual",29000,11
"Hyundai","Creta",11820,"gasoline","manual",31191,7
"Hyundai","Verna",9300,"diesel","manual",66523,8
"Hyundai","Elantra",8100,"gasoline","automatic",34800,11
"Hyundai","Verna",10200,"gasoline","manual",70000,7
"Hyundai","Verna",6132,"diesel","manual",88221,12
"Hyundai","i10",2388,"gasoline","manual",70000,14
"Hyundai","i20",9360,"diesel","manual",60000,7
"Hyundai","Verna",1500,"diesel","manual",70000,18
"Hyundai","i10",5820,"gasoline","manual",22000,7
"Hyundai","i20",7836,"gasoline","manual",39000,6
"Hyundai","i10",6972,"gasoline","automatic",15000,7
"Hyundai","i10",1980,"gasoline","manual",15000,15
"Hyundai","i10",3732,"gasoline","manual",50000,12
"Hyundai","i20",4620,"diesel","manual",76000,12
"Hyundai","i20",9540,"gasoline","automatic",20000,6
"Hyundai","i20",7800,"gasoline","manual",35000,8
"Hyundai","Verna",4920,"diesel","manual",72000,14
"Hyundai","i20",8520,"gasoline","manual",34900,5
"Hyundai","Xcent",5040,"gasoline","manual",8041,8
"Hyundai","i20",6120,"gasoline","automatic",47900,10
"Hyundai","i20",10500,"gasoline","automatic",4000,5
"Hyundai","EON",3300,"gasoline","manual",50575,11
"Hyundai","i20",7020,"gasoline","manual",41280,7
"Hyundai","i10",5508,"gasoline","manual",49000,10
"Hyundai","Elantra",9420,"diesel","automatic",57000,10
"Hyundai","i20",9000,"diesel","manual",24000,7
"Hyundai","i10",7380,"gasoline","manual",20000,7
"Hyundai","Verna",4788,"gasoline","manual",58000,13
"Hyundai","Creta",13500,"diesel","manual",35000,7
"Hyundai","i10",3540,"gasoline","manual",34579,11
"Hyundai","i20",8280,"gasoline","manual",20000,7
"Hyundai","i10",5100,"gasoline","manual",78000,9
"Hyundai","Creta",11700,"diesel","manual",81000,9
"Hyundai","i10",5880,"gasoline","manual",16000,7
"Hyundai","i20",8400,"gasoline","manual",27266,7
"Hyundai","i10",3060,"gasoline","manual",62000,12
"Hyundai","i20",8640,"diesel","manual",68000,8
"Hyundai","Verna",9300,"diesel","manual",83000,8
"Hyundai","i10",4320,"gasoline","automatic",42000,11
"Hyundai","i20",5520,"diesel","manual",87000,12
"Hyundai","Xcent",6180,"diesel","manual",52000,9
"Hyundai","i10",4500,"gasoline","automatic",20000,11
"Hyundai","i10",6120,"gasoline","manual",40000,8
"Hyundai","Elantra",18600,"gasoline","automatic",18000,6
"Hyundai","Verna",5820,"gasoline","manual",57800,11
"Hyundai","i10",5100,"gasoline","manual",35000,10
"Hyundai","Elantra",22680,"gasoline","automatic",10000,5
"Hyundai","Elantra",9000,"gasoline","automatic",80000,11
"Hyundai","Creta",12600,"diesel","manual",38000,5
"Hyundai","i20",6936,"gasoline","manual",35000,8
"Hyundai","Creta",13500,"gasoline","automatic",49000,7
"Hyundai","Xcent",6000,"diesel","manual",190000,8
"Hyundai","Santro",1620,"gasoline","manual",60000,16
"Hyundai","Verna",6000,"gasoline","manual",78000,12
"Hyundai","i20",5100,"diesel","manual",70000,11
"Hyundai","i20",9300,"diesel","manual",48000,6
"Hyundai","i20",7800,"diesel","manual",54000,8
"Hyundai","i20",9540,"diesel","manual",56244,7
"Hyundai","Creta",16080,"diesel","automatic",68000,7
"Hyundai","Elantra",7812,"diesel","automatic",112087,11
"Hyundai","i10",5820,"gasoline","manual",38000,9
"Hyundai","i20",6852,"gasoline","manual",25000,9
"Hyundai","Verna",5940,"diesel","manual",115721,12
"Hyundai","i20",5100,"gasoline","manual",20000,11
"Hyundai","i10",4380,"gasoline","manual",42020,11
"Hyundai","Santa",9600,"diesel","manual",88000,13
"Hyundai","i10",4620,"diesel","manual",85000,9
"Hyundai","i20",7140,"gasoline","manual",27000,7
"Hyundai","i10",3060,"gasoline","manual",77000,14
"Hyundai","EON",3420,"gasoline","manual",111000,11
"Hyundai","Verna",13500,"diesel","manual",14000,5
