"car_brand","car_model","car_price","car_fuel","car_transmission","car_mileage","car_age"
"Hyundai"," i20 Asta 1.4 CRDi (Diesel)",4740,"Diesel","manual",68000,15
"Hyundai"," Grand i10 AT Asta",6480,"gasoline","automatic",18000,8
"Hyundai"," i20 Magna",2820,"gasoline","manual",46946,15
"Hyundai"," i20 Magna 1.4 CRDi",6024,"Diesel","manual",64399,9
"Hyundai"," Creta 1.6 SX Plus Diesel",15000,"Diesel","manual",41713,8
"Hyundai"," Santa Fe 4WD AT",25200,"Diesel","automatic",59000,9
"Hyundai"," Verna 1.6 VTVT EX AT",7140,"gasoline","automatic",24000,11
"Hyundai"," i20 Sportz 1.2",7560,"gasoline","manual",30292,8
"Hyundai"," i20 Sportz 1.4 CRDi",6768,"Diesel","manual",55000,10
"Hyundai"," Creta 1.6 SX Plus Dual Tone Petrol",14808,"gasoline","manual",36458,7
"Hyundai"," i10 Asta Sunroof AT",3480,"gasoline","automatic",54000,13
"Hyundai"," Elantra 2.0 SX Option AT",16680,"gasoline","automatic",28000,8
"Hyundai"," i20 Sportz 1.2",5940,"gasoline","manual",50000,9
"Hyundai"," Elantra 2.0 SX Option AT",11628,"gasoline","automatic",58239,9
"Hyundai"," i10 Sportz",3840,"gasoline","manual",42591,12
"Hyundai"," i20 1.4 CRDi Sportz",5400,"Diesel","manual",67000,12
"Hyundai"," Verna 1.6 SX CRDI (O) AT",9600,"Diesel","automatic",97000,10
"Hyundai"," Verna 1.6 VTVT",6600,"gasoline","manual",73000,12
"Hyundai"," Grand i10 Asta",2760,"gasoline","manual",44300,10
"Hyundai"," Xcent 1.2 Kappa S Option",7392,"gasoline","manual",21495,8
"Hyundai"," i10 Sportz",3420,"gasoline","manual",59000,12
"Hyundai"," Verna 1.6 SX CRDi (O)",5220,"Diesel","manual",47000,11
"Hyundai"," i10 Sportz",4404,"gasoline","manual",47003,10
"Hyundai"," Grand i10 Asta",7608,"gasoline","manual",20492,6
"Hyundai"," i10 Magna",3792,"gasoline","manual",65423,13
"Hyundai"," EON Era Plus",4200,"gasoline","manual",52000,7
"Hyundai"," Grand i10 CRDi Sportz",4500,"Diesel","manual",25135,10
"Hyundai"," i20 1.2 Sportz",5880,"gasoline","manual",40000,11
"Hyundai"," Creta 1.6 CRDi SX",11040,"Diesel","manual",51000,8
"Hyundai"," i20 2015-2017 1.4 Magna ABS",5100,"Diesel","manual",64000,12
"Hyundai"," i20 1.2 Sportz",7200,"gasoline","manual",29634,9
"Hyundai"," Verna 1.6 VTVT",7440,"gasoline","manual",24000,12
"Hyundai"," Grand i10 1.2 CRDi Sportz",7104,"Diesel","manual",20773,7
"Hyundai"," Santro Xing GL Plus",3240,"gasoline","manual",41125,10
"Hyundai"," Verna 1.6 VTVT",4440,"gasoline","manual",68000,13
"Hyundai"," i20 Magna 1.4 CRDi (Diesel)",4680,"Diesel","manual",51873,11
"Hyundai"," Xcent 1.2 Kappa S Option",4200,"gasoline","manual",39871,9
"Hyundai"," i10 Magna",2400,"gasoline","manual",71600,17
"Hyundai"," Xcent 1.2 Kappa S Option",4140,"gasoline","manual",42000,10
"Hyundai"," i20 Sportz 1.2",7368,"gasoline","manual",61823,8
"Hyundai"," EON Era Plus",3600,"gasoline","manual",70000,8
"Hyundai"," Xcent 1.2 VTVT S",7440,"gasoline","manual",65743,9
"Hyundai"," i10 Magna 1.1",4752,"gasoline","manual",64466,11
"Hyundai"," Xcent 1.2 CRDi E Plus",4260,"Diesel","manual",69000,7
"Hyundai"," Creta 1.6 SX Option",12300,"gasoline","manual",29477,8
"Hyundai"," Grand i10 Sportz",5736,"gasoline","manual",59767,8
"Hyundai"," i20 2015-2017 1.2 Asta",3300,"gasoline","manual",72000,14
"Hyundai"," Verna 1.6 SX VTVT",7140,"gasoline","manual",11000,10
"Hyundai"," i10 Era 1.1",2580,"gasoline","manual",70000,13
"Hyundai"," Santro Xing GLS",2220,"gasoline","manual",69775,17
"Hyundai"," Verna CRDi ABS",2400,"Diesel","manual",120000,16
"Hyundai"," Grand i10 CRDi Asta",4800,"Diesel","manual",116905,10
"Hyundai"," i10 Sportz AT",4596,"gasoline","automatic",32824,13
"Hyundai"," Santro Xing GLS",1632,"gasoline","manual",35008,14
"Hyundai"," Verna 1.4 VTVT",9600,"gasoline","manual",36000,8
"Hyundai"," i20 Sportz 1.2",6900,"gasoline","manual",14001,7
"Hyundai"," EON Magna Plus",4200,"gasoline","manual",12000,7
"Hyundai"," Santro GLS II - Euro II",3780,"gasoline","manual",65000,13
"Hyundai"," EON D Lite Plus",3000,"gasoline","manual",84600,11
"Hyundai"," Verna 1.6 SX",5400,"Diesel","manual",103814,13
"Hyundai"," i10 Era",3744,"gasoline","manual",56075,11
"Hyundai"," Creta 1.6 CRDi AT SX Plus",15876,"Diesel","automatic",38593,8
"Hyundai"," i10 Magna",2340,"gasoline","manual",38235,16
"Hyundai"," i10 Sportz 1.2",2640,"gasoline","manual",37000,13
"Hyundai"," Grand i10 Asta",4260,"gasoline","manual",90000,11
"Hyundai"," i10 Sportz",5424,"gasoline","manual",47324,12
"Hyundai"," i20 2015-2017 Magna 1.2",6480,"gasoline","manual",20600,8
"Hyundai"," i20 Sportz Option 1.2",7140,"gasoline","manual",38000,8
"Hyundai"," i10 Sportz 1.2",3840,"gasoline","manual",60000,13
"Hyundai"," i20 Magna",2700,"gasoline","manual",30675,15
"Hyundai"," EON Magna",3132,"gasoline","manual",55000,9
"Hyundai"," Verna CRDi 1.6 SX Option",13800,"Diesel","manual",50000,7
"Hyundai"," EON Era Plus",3300,"gasoline","manual",38000,9
"Hyundai"," Grand i10 CRDi Sportz",5400,"Diesel","manual",46522,8
"Hyundai"," Grand i10 CRDi SportZ Edition",5952,"Diesel","manual",66337,9
"Hyundai"," Verna Transform SX VTVT",4080,"gasoline","manual",61000,13
"Hyundai"," Creta 1.6 CRDi SX Option",17100,"Diesel","manual",11554,8
"Hyundai"," Getz GLS ABS",960,"gasoline","manual",91000,19
"Hyundai"," Grand i10 AT Asta",7092,"gasoline","automatic",33931,9
"Hyundai"," Grand i10 1.2 Kappa Sportz Option",7728,"gasoline","manual",13916,5
"Hyundai"," Grand i10 Sportz",5520,"gasoline","manual",14000,9
"Hyundai"," i20 Asta 1.2",8652,"gasoline","manual",17560,8
"Hyundai"," i20 1.2 Asta Option",9000,"gasoline","manual",8000,7
"Hyundai"," Creta 1.6 CRDi SX",15480,"Diesel","manual",27000,7
"Hyundai"," i10 Era",3180,"gasoline","manual",60000,12
"Hyundai"," i10 Sportz AT",4092,"gasoline","automatic",37229,12
"Hyundai"," Creta 1.6 CRDi SX",15936,"Diesel","manual",40459,7
"Hyundai"," i10 Magna",5160,"gasoline","manual",43766,12
"Hyundai"," i20 1.4 Sportz",11016,"Diesel","manual",18521,6
"Hyundai"," Verna 1.6 SX CRDI (O) AT",6120,"Diesel","automatic",48000,10
"Hyundai"," Verna 1.6 SX",6840,"Diesel","manual",62000,10
"Hyundai"," Tucson CRDi",6000,"Diesel","manual",103515,17
"Hyundai"," Santro Xing GLS",2700,"gasoline","manual",68282,16
"Hyundai"," EON Era Plus",4104,"gasoline","manual",8500,7
"Hyundai"," i20 Active 1.2 SX Dual Tone",8700,"gasoline","manual",6000,8
"Hyundai"," Verna CRDi",6120,"Diesel","manual",70000,13
"Hyundai"," i20 Active S Diesel",7080,"Diesel","manual",81310,9
"Hyundai"," Grand i10 Sportz",5400,"gasoline","manual",23000,7
"Hyundai"," Verna 1.6 CRDi S",10800,"Diesel","manual",31000,8
"Hyundai"," Creta 1.6 CRDi AT SX Plus",17748,"Diesel","automatic",50170,7
"Hyundai"," Santa Fe 2WD AT",15480,"Diesel","automatic",110000,10
"Hyundai"," EON D Lite Plus Option",3000,"gasoline","manual",60000,7
"Hyundai"," i20 Sportz 1.2",4380,"gasoline","manual",92408,11
"Hyundai"," Verna 1.6 SX VTVT (O)",9000,"gasoline","manual",45000,10
"Hyundai"," i10 Sportz",4320,"gasoline","manual",7000,8
"Hyundai"," i20 Magna 1.4 CRDi (Diesel)",8880,"Diesel","manual",14061,7
"Hyundai"," Getz GLE",2100,"gasoline","manual",44000,18
"Hyundai"," Verna 1.6 SX VTVT (O)",5040,"gasoline","manual",61600,13
"Hyundai"," Santro GLS II - Euro II",1920,"gasoline","manual",100000,15
"Hyundai"," i20 Asta (o) 1.4 CRDi (Diesel)",7020,"Diesel","manual",82450,10
"Hyundai"," Grand i10 1.2 Kappa Sportz",7284,"gasoline","manual",20689,6
"Hyundai"," i20 1.2 Magna",4860,"gasoline","manual",38214,12
"Hyundai"," Creta 1.6 CRDi AT SX Plus",17100,"Diesel","automatic",58671,8
"Hyundai"," i20 1.4 CRDi Sportz",4932,"Diesel","manual",90000,12
"Hyundai"," i10 Era",1908,"gasoline","manual",55000,14
"Hyundai"," Grand i10 1.2 Kappa Sportz",6660,"gasoline","manual",3958,6
"Hyundai"," Verna 1.6 SX CRDi (O)",9396,"Diesel","manual",16159,8
"Hyundai"," Accent CRDi",1020,"Diesel","manual",150000,19
"Hyundai"," i20 Active 1.2 SX",9828,"gasoline","manual",35043,7
"Hyundai"," Verna 1.6 SX VTVT (O)",7380,"gasoline","manual",66930,11
"Hyundai"," Santa Fe 4WD AT",17400,"Diesel","automatic",100000,9
"Hyundai"," Santro GLS II - Euro II",3900,"gasoline","manual",43000,12
"Hyundai"," i20 Sportz 1.2",3360,"gasoline","manual",40300,11
"Hyundai"," Getz GLS",540,"gasoline","manual",86000,19
"Hyundai"," i10 Magna 1.2",3420,"gasoline","manual",51000,12
"Hyundai"," Grand i10 Asta",7680,"gasoline","manual",61578,8
"Hyundai"," EON Era Plus",4428,"gasoline","manual",15334,6
"Hyundai"," i20 Asta Option 1.2",6600,"gasoline","manual",39000,9
"Hyundai"," i20 Sportz Diesel",4044,"Diesel","manual",68439,13
"Hyundai"," Creta 1.6 CRDi AT SX Plus",15000,"Diesel","automatic",65800,9
"Hyundai"," EON Era Plus",3120,"gasoline","manual",22000,11
"Hyundai"," Grand i10 1.2 CRDi Sportz Option",6900,"Diesel","manual",26877,7
"Hyundai"," Santro Xing GLS",2760,"gasoline","manual",95291,16
"Hyundai"," i20 Sportz 1.2",5760,"gasoline","manual",32000,9
"Hyundai"," Grand i10 1.2 Kappa Sportz",7020,"gasoline","manual",10000,6
"Hyundai"," Accent GLS",2280,"gasoline","manual",80000,16
"Hyundai"," Grand i10 Era",3420,"gasoline","manual",19500,10
"Hyundai"," Grand i10 Asta Option",5880,"gasoline","manual",30000,10
"Hyundai"," Grand i10 Sportz",5700,"gasoline","manual",10770,8
"Hyundai"," EON Era Plus",3000,"gasoline","manual",91000,9
"Hyundai"," i20 1.2 Spotz",7140,"gasoline","manual",14000,7
"Hyundai"," i20 1.4 CRDi Magna",3720,"Diesel","manual",94500,14
"Hyundai"," Creta 1.6 SX Plus Petrol Automatic",17712,"gasoline","automatic",32807,6
"Hyundai"," Verna 1.6 SX VTVT",6600,"gasoline","manual",9000,10
"Hyundai"," i10 Magna AT",3540,"gasoline","automatic",58483,16
"Hyundai"," i10 Sportz 1.2",3600,"gasoline","manual",50000,14
"Hyundai"," Verna 1.6 EX VTVT",5508,"gasoline","manual",58000,10
"Hyundai"," i20 Asta Option 1.2",8340,"gasoline","manual",19860,7
"Hyundai"," Tucson CRDi",2100,"Diesel","manual",80000,18
"Hyundai"," Verna 1.6 SX",8988,"Diesel","manual",39791,10
"Hyundai"," i20 Asta 1.2",7560,"gasoline","manual",39000,9
"Hyundai"," Verna 1.6 VTVT",3540,"gasoline","manual",36226,13
"Hyundai"," Santro Xing GL",1380,"gasoline","manual",60170,15
"Hyundai"," i10 Magna 1.2",4884,"gasoline","manual",49045,7
"Hyundai"," Xcent 1.2 CRDi S",4200,"Diesel","manual",50000,8
"Hyundai"," Verna CRDi SX ABS",3600,"Diesel","manual",150000,16
"Hyundai"," Verna 1.6 SX VTVT",7320,"gasoline","manual",11000,10
"Hyundai"," EON Era Plus",3540,"gasoline","manual",66510,9
"Hyundai"," i20 1.4 Asta CRDi with AVN",4800,"Diesel","manual",75000,12
"Hyundai"," Verna CRDi",5340,"Diesel","manual",72010,14
"Hyundai"," i20 1.4 Asta",7620,"Diesel","manual",57000,9
"Hyundai"," i20 1.2 Magna",3900,"gasoline","manual",52359,13
"Hyundai"," i20 Magna Optional 1.4 CRDi",5100,"Diesel","manual",55362,12
"Hyundai"," Creta 1.6 CRDi AT SX Plus",17400,"Diesel","automatic",13000,7
"Hyundai"," Xcent 1.1 CRDi Base",5040,"Diesel","manual",135000,8
"Hyundai"," i20 1.4 Sportz",10332,"Diesel","manual",32251,5
"Hyundai"," i10 Sportz AT",3720,"gasoline","automatic",60510,15
"Hyundai"," Verna 1.6 VTVT",6420,"gasoline","manual",34620,11
"Hyundai"," i10 Era 1.1",3420,"gasoline","manual",56000,14
"Hyundai"," i10 Sportz",5568,"gasoline","manual",32776,11
"Hyundai"," i20 Asta",4056,"gasoline","manual",30754,14
"Hyundai"," Grand i10 Sportz",7008,"gasoline","manual",33284,7
"Hyundai"," Grand i10 1.2 Kappa Magna AT",8208,"gasoline","automatic",12153,5
"Hyundai"," Grand i10 Magna",5100,"gasoline","manual",22000,8
"Hyundai"," Grand i10 1.2 Kappa Sportz Option",6720,"gasoline","manual",14700,7
"Hyundai"," Verna 1.6 SX",4680,"Diesel","manual",34994,13
"Hyundai"," Creta 1.6 SX Plus Petrol Automatic",17232,"gasoline","automatic",23875,6
"Hyundai"," Grand i10 Asta",6600,"gasoline","manual",51866,8
"Hyundai"," Grand i10 1.2 Kappa Asta",7296,"gasoline","manual",62788,7
"Hyundai"," EON D Lite",2520,"gasoline","manual",30000,11
"Hyundai"," Elantra CRDi SX",9000,"Diesel","manual",36000,12
"Hyundai"," Verna 1.6 EX VTVT",5280,"gasoline","manual",14800,12
"Hyundai"," Verna SX CRDi AT",6900,"Diesel","automatic",104000,13
"Hyundai"," i20 Sportz AT 1.4",5700,"gasoline","automatic",72000,11
"Hyundai"," Creta 1.6 CRDi SX",16248,"Diesel","manual",54321,5
"Hyundai"," Verna 1.6 SX VTVT",7800,"gasoline","manual",51000,8
"Hyundai"," Verna 1.6 CRDi EX AT",8100,"Diesel","automatic",114000,11
"Hyundai"," Santro Xing GL",2256,"gasoline","manual",35268,16
"Hyundai"," Santro Xing GLS",3984,"gasoline","manual",43337,12
"Hyundai"," Grand i10 Magna AT",6540,"gasoline","automatic",9000,8
"Hyundai"," Verna Transform CRDi VGT SX ABS",4200,"Diesel","manual",120000,14
"Hyundai"," Creta 1.6 CRDi SX",16428,"Diesel","manual",37247,7
"Hyundai"," Sonata Transform 2.4 GDi MT",15300,"gasoline","manual",12000,10
"Hyundai"," Creta 1.6 CRDi SX Option",16500,"Diesel","manual",40158,7
"Hyundai"," Elantra CRDi SX AT",10200,"Diesel","automatic",48823,11
"Hyundai"," i10 Magna 1.2",2652,"gasoline","manual",35082,13
"Hyundai"," Grand i10 CRDi Sportz",6840,"Diesel","manual",75700,8
"Hyundai"," i10 Asta 1.2 AT with Sunroof",4800,"gasoline","automatic",54348,13
"Hyundai"," i10 Magna 1.2",3600,"gasoline","manual",75049,11
"Hyundai"," i20 Sportz AT 1.4",5280,"gasoline","automatic",58000,12
"Hyundai"," EON 1.0 Magna Plus Option O",5340,"gasoline","manual",30711,7
"Hyundai"," i20 1.4 CRDi Magna",2880,"Diesel","manual",38277,13
"Hyundai"," i20 Magna 1.4 CRDi",5100,"Diesel","manual",64000,10
"Hyundai"," Grand i10 Sportz",5880,"gasoline","manual",15000,9
"Hyundai"," i20 1.4 CRDi Sportz",5400,"Diesel","manual",32720,10
"Hyundai"," Xcent 1.2 Kappa AT SX Option",6960,"gasoline","automatic",59800,9
"Hyundai"," Verna 1.6 SX",7440,"Diesel","manual",65000,12
"Hyundai"," i20 Magna Optional 1.4 CRDi",4800,"Diesel","manual",70000,12
"Hyundai"," i10 Magna",4500,"gasoline","manual",51000,10
"Hyundai"," Grand i10 Magna",4500,"gasoline","manual",21000,8
"Hyundai"," Grand i10 SportZ Edition",5700,"gasoline","manual",50000,9
"Hyundai"," i10 Magna 1.1 iTech SE",5124,"gasoline","manual",42883,7
"Hyundai"," Verna 1.6 CRDI AT SX Option",10320,"Diesel","automatic",27000,8
"Hyundai"," i10 Sportz Option",4260,"gasoline","manual",45000,11
"Hyundai"," i20 1.2 Asta Option",10680,"gasoline","manual",11691,6
"Hyundai"," Verna Transform SX VGT CRDi",4620,"Diesel","manual",118077,14
"Hyundai"," Verna 1.6 SX VTVT (O) AT",9000,"gasoline","automatic",36300,12
"Hyundai"," Getz GVS",2160,"gasoline","manual",90000,19
"Hyundai"," i20 Sportz Option Diesel",5988,"Diesel","manual",42600,12
"Hyundai"," i20 Sportz Option",6384,"gasoline","manual",17858,10
"Hyundai"," i10 Sportz",3840,"gasoline","manual",53000,12
"Hyundai"," EON Magna Plus",3600,"gasoline","manual",19000,9
"Hyundai"," Santro Xing GLS",2760,"gasoline","manual",80931,16
"Hyundai"," i20 Asta 1.4 CRDi",4932,"Diesel","manual",129000,11
"Hyundai"," Getz GLS",2220,"gasoline","manual",63181,18
"Hyundai"," Elite i20 Petrol Sportz",7740,"gasoline","manual",13460,8
"Hyundai"," Elite i20 Petrol Sportz",7320,"gasoline","manual",30292,8
"Hyundai"," Grand i10 1.2 Kappa Asta",5280,"gasoline","manual",61325,10
"Hyundai"," i10 Sportz",3600,"gasoline","manual",26966,14
"Hyundai"," i20 1.2 Asta Option",9300,"gasoline","manual",12000,7
"Hyundai"," Grand i10 Magna",5976,"gasoline","manual",48031,10
"Hyundai"," i10 Magna AT",3600,"gasoline","automatic",50902,15
"Hyundai"," Elantra CRDi SX",8340,"Diesel","manual",40000,11
"Hyundai"," Grand i10 1.2 Kappa Sportz",6600,"gasoline","manual",33496,10
"Hyundai"," i20 Asta Option 1.2",6780,"gasoline","manual",25000,9
"Hyundai"," Creta 1.6 CRDi SX",14400,"Diesel","manual",42244,8
"Hyundai"," i20 Sportz Option 1.2",8064,"gasoline","manual",44238,8
"Hyundai"," Sonata Transform 2.4 GDi AT",7200,"gasoline","automatic",41000,11
"Hyundai"," Verna 1.6 SX",6600,"Diesel","manual",83678,12
"Hyundai"," Xcent 1.1 CRDi S Option",5940,"Diesel","manual",58000,9
"Hyundai"," i20 Asta 1.4 CRDi",7200,"Diesel","manual",54339,9
"Hyundai"," i20 Asta Option 1.4 CRDi",11016,"Diesel","manual",24153,7
"Hyundai"," Creta 1.6 SX Plus Petrol Automatic",13740,"gasoline","automatic",27000,8
"Hyundai"," Santro GLS II - Euro II",3192,"gasoline","manual",66400,12
"Hyundai"," Verna 1.4 EX",6660,"Diesel","manual",93000,12
"Hyundai"," Grand i10 Asta Option AT",8268,"gasoline","automatic",27417,7
"Hyundai"," i20 Magna Optional 1.2",5580,"gasoline","manual",44525,10
"Hyundai"," Grand i10 1.2 CRDi Sportz",7140,"Diesel","manual",48000,6
"Hyundai"," Verna 1.4 CX VTVT",6300,"gasoline","manual",19000,10
"Hyundai"," i10 Asta Sunroof AT",5028,"gasoline","automatic",89000,11
"Hyundai"," Elantra CRDi SX AT",8160,"Diesel","automatic",71000,11
"Hyundai"," Verna 1.6 SX VTVT",4800,"gasoline","manual",58000,13
"Hyundai"," Sonata Embera 2.0L CRDi AT",6300,"Diesel","automatic",94000,15
"Hyundai"," EON Era Plus",2160,"gasoline","manual",70000,11
"Hyundai"," Grand i10 CRDi Sportz",4452,"Diesel","manual",63210,11
"Hyundai"," Xcent 1.2 VTVT E Plus",6000,"gasoline","manual",31000,6
"Hyundai"," i10 Era",2388,"gasoline","manual",60000,16
"Hyundai"," i10 Magna 1.2 iTech SE",3540,"gasoline","manual",9489,13
"Hyundai"," Creta 1.4 E Plus Diesel",11880,"Diesel","manual",35000,7
"Hyundai"," i20 1.2 Spotz",9096,"gasoline","manual",20632,6
"Hyundai"," Grand i10 CRDi Magna",4788,"Diesel","manual",73042,10
"Hyundai"," Santa Fe 4WD AT",25644,"Diesel","automatic",28881,8
"Hyundai"," Verna 1.4 CRDi GL",4920,"Diesel","manual",38000,12
"Hyundai"," Verna 1.6 CRDi S",7920,"Diesel","manual",57000,9
"Hyundai"," Creta 1.6 SX Plus Petrol Automatic",17220,"gasoline","automatic",32434,6
"Hyundai"," Verna VTVT 1.6 AT EX",6528,"gasoline","automatic",37086,11
"Hyundai"," i20 2015-2017 Sportz AT 1.4",4620,"gasoline","automatic",56200,12
"Hyundai"," Verna Transform VTVT",3120,"gasoline","manual",51500,13
"Hyundai"," Xcent 1.2 CRDi E Plus",6588,"Diesel","manual",60500,7
"Hyundai"," Elantra CRDi SX AT",19200,"Diesel","automatic",22000,8
"Hyundai"," i20 1.2 Spotz",7740,"gasoline","manual",3900,7
"Hyundai"," Xcent 1.1 CRDi Base",5280,"Diesel","manual",106092,8
"Hyundai"," Xcent 1.1 CRDi Base",5400,"Diesel","manual",73000,7
"Hyundai"," i10 Sportz 1.2",4140,"gasoline","manual",29000,14
"Hyundai"," Xcent 1.2 Kappa S",4620,"gasoline","manual",51000,10
"Hyundai"," Grand i10 Sportz",5640,"gasoline","manual",13436,8
"Hyundai"," Xcent 1.1 CRDi S",5400,"Diesel","manual",63141,8
"Hyundai"," Verna SX CRDi AT",6768,"Diesel","automatic",51000,11
"Hyundai"," Creta 1.6 CRDi AT SX Plus",17400,"Diesel","automatic",33000,8
"Hyundai"," i20 Sportz Option Diesel",4140,"Diesel","manual",67914,11
"Hyundai"," i10 Sportz AT",3480,"gasoline","automatic",62282,12
"Hyundai"," Grand i10 Sportz",6960,"gasoline","manual",43698,6
"Hyundai"," Grand i10 Asta Option AT",8664,"gasoline","automatic",28052,7
"Hyundai"," Grand i10 1.2 Kappa Sportz",5844,"gasoline","manual",29091,8
"Hyundai"," Verna 1.6 SX VTVT AT",9000,"gasoline","automatic",45000,10
"Hyundai"," i20 1.2 Spotz",8532,"gasoline","manual",51612,7
"Hyundai"," Grand i10 CRDi Magna",5532,"Diesel","manual",71904,11
"Hyundai"," Grand i10 CRDi Magna",4860,"Diesel","manual",33000,10
"Hyundai"," i20 Magna 1.4 CRDi",6420,"Diesel","manual",44000,9
"Hyundai"," i20 2015-2017 1.2 Magna",3300,"gasoline","manual",39000,12
"Hyundai"," Grand i10 AT Asta",6600,"gasoline","automatic",15000,9
"Hyundai"," Xcent 1.2 Kappa S",4980,"gasoline","manual",12500,10
"Hyundai"," Verna 1.6 SX CRDi (O)",7800,"Diesel","manual",52000,12
"Hyundai"," Verna CRDi",2700,"Diesel","manual",90000,16
"Hyundai"," Creta 1.4 CRDi S",12204,"Diesel","manual",42784,8
"Hyundai"," Verna 1.6 CRDI SX Option",17136,"Diesel","manual",30529,5
"Hyundai"," EON Era",2760,"gasoline","manual",68128,13
"Hyundai"," EON Era",3900,"gasoline","manual",30000,8
"Hyundai"," i10 Sportz 1.2",4140,"gasoline","manual",59000,11
"Hyundai"," Grand i10 Asta Option",6180,"gasoline","manual",13000,7
"Hyundai"," i20 Magna 1.4 CRDi (Diesel)",4140,"Diesel","manual",45000,9
"Hyundai"," Grand i10 Sportz",4500,"gasoline","manual",26000,11
"Hyundai"," i20 1.2 Spotz",8340,"gasoline","manual",5000,7
"Hyundai"," i20 Magna",2676,"gasoline","manual",38000,14
"Hyundai"," Xcent 1.2 Kappa SX Option",3000,"gasoline","manual",50000,8
"Hyundai"," Santro Xing GLS",1800,"gasoline","manual",115000,14
"Hyundai"," Verna 1.6 SX VTVT",6000,"gasoline","manual",41500,11
"Hyundai"," Verna VTVT 1.6 SX",10440,"gasoline","manual",5000,6
"Hyundai"," Accent GLE",2460,"gasoline","manual",32773,14
"Hyundai"," i20 1.2 Sportz",6300,"gasoline","manual",19008,8
"Hyundai"," Verna VTVT 1.6 SX",6924,"gasoline","manual",32542,12
"Hyundai"," i20 1.2 Sportz",3900,"gasoline","manual",72000,13
"Hyundai"," Sonata GOLD",1800,"gasoline","manual",44200,21
"Hyundai"," i10 Sportz 1.1L",4308,"gasoline","manual",7200,8
"Hyundai"," Grand i10 Sportz",7224,"gasoline","manual",23540,7
"Hyundai"," i20 Sportz 1.2",5316,"gasoline","manual",35000,9
"Hyundai"," EON Magna",3180,"gasoline","manual",47000,10
"Hyundai"," Grand i10 AT Asta",6864,"gasoline","automatic",69053,9
"Hyundai"," Grand i10 CRDi Sportz",4200,"Diesel","manual",43068,10
"Hyundai"," i10 Magna",4380,"gasoline","manual",50436,13
"Hyundai"," Grand i10 AT Asta",6480,"gasoline","automatic",21000,10
"Hyundai"," Elantra CRDi SX",8400,"Diesel","manual",45000,10
"Hyundai"," Santro Xing GL Plus",1920,"gasoline","manual",79000,12
"Hyundai"," Accent GLE",720,"gasoline","manual",110000,20
"Hyundai"," EON D Lite Plus",4068,"gasoline","manual",45407,10
"Hyundai"," i10 Magna AT",4608,"gasoline","automatic",50058,13
"Hyundai"," Creta 1.4 E Plus Diesel",12984,"Diesel","manual",41641,6
"Hyundai"," i20 1.2 Magna Executive",7800,"gasoline","manual",17000,6
"Hyundai"," i20 Asta",5100,"gasoline","manual",24000,13
"Hyundai"," Grand i10 Asta",4500,"gasoline","manual",15305,9
"Hyundai"," Verna 1.6 VTVT AT SX",10836,"gasoline","automatic",33858,6
"Hyundai"," i20 1.2 Sportz",3840,"gasoline","manual",54000,13
"Hyundai"," i20 Active 1.4 SX Dual Tone",7188,"Diesel","manual",27000,9
"Hyundai"," i20 Sportz 1.4 CRDi",6540,"Diesel","manual",60000,11
"Hyundai"," Verna 1.6 SX VTVT (O) AT",6720,"gasoline","automatic",44000,11
"Hyundai"," i20 Asta Optional with Sunroof 1.2",4440,"gasoline","manual",50000,12
"Hyundai"," i20 Sportz 1.4 CRDi",4260,"Diesel","manual",25500,11
"Hyundai"," i20 Sportz 1.4 CRDi",4680,"Diesel","manual",70933,11
"Hyundai"," Verna 1.6 SX CRDi (O)",6900,"Diesel","manual",58000,10
"Hyundai"," Creta 1.6 SX Plus Petrol Automatic",16188,"gasoline","automatic",21363,7
"Hyundai"," Grand i10 CRDi Magna",4200,"Diesel","manual",42000,10
"Hyundai"," Creta 1.6 SX Automatic Diesel",13500,"Diesel","automatic",14000,6
"Hyundai"," i20 Sportz 1.4 CRDi",8400,"Diesel","manual",25500,7
"Hyundai"," Creta 1.6 CRDi SX Option",12600,"Diesel","manual",61786,9
"Hyundai"," i20 Sportz 1.2",7140,"gasoline","manual",6000,8
"Hyundai"," i10 Sportz 1.1L",2700,"gasoline","manual",15590,13
"Hyundai"," i20 1.2 Sportz Option",7356,"gasoline","manual",69681,8
"Hyundai"," i10 Sportz 1.2 AT",4620,"gasoline","automatic",15200,11
"Hyundai"," i20 Sportz 1.4 CRDi",7800,"Diesel","manual",74000,8
"Hyundai"," Verna 1.6 CRDi SX",7800,"Diesel","manual",62542,9
"Hyundai"," i20 Asta 1.2",8508,"gasoline","manual",40310,8
"Hyundai"," Grand i10 1.2 Kappa Asta",7800,"gasoline","manual",10000,6
"Hyundai"," EON D Lite Plus Option",3060,"gasoline","manual",25350,8
"Hyundai"," Verna 1.6 SX VTVT",8100,"gasoline","manual",45000,10
"Hyundai"," Creta 1.6 CRDi SX Option",14556,"Diesel","manual",44887,7
"Hyundai"," Creta 1.6 SX Plus Dual Tone Petrol",14988,"gasoline","manual",15731,7
"Hyundai"," i20 1.2 Asta with AVN",7464,"gasoline","manual",20045,9
"Hyundai"," i10 Magna 1.2 iTech SE",2700,"gasoline","manual",31000,12
"Hyundai"," EON D Lite Plus",3192,"gasoline","manual",20000,9
"Hyundai"," Creta 1.6 VTVT S",15000,"gasoline","manual",26000,8
"Hyundai"," i10 Magna 1.2",3180,"gasoline","manual",40496,13
