"car_brand","car_model","car_price","car_fuel","car_transmission","car_mileage","car_age"
"Mercedes-Benz","E-Class",2900000,"diesel","automatic",53000,"10"
"Mercedes-Benz","E-Class",2600000,"diesel","automatic",30000,"10"
"Mercedes-Benz","CLA",2451000,"diesel","automatic",32345,"8"
"Mercedes-Benz","C-Class",1250000,"diesel","automatic",68782,"14"
"Mercedes-Benz","S-Class",1075000,"gasoline","manual",30000,"18"
"Mercedes-Benz","C-Class",850000,"diesel","manual",116000,"15"
"Mercedes-Benz","E-Class",3400000,"diesel","automatic",45000,"8"
"Mercedes-Benz","C-Class",3905000,"diesel","automatic",27467,"6"
"Mercedes-Benz","C-Class",880000,"gasoline","manual",62148,"13"
"Mercedes-Benz","CLA",2450000,"gasoline","automatic",40000,"8"
"Mercedes-Benz","E-Class",3418000,"diesel","automatic",43252,"8"
"Mercedes-Benz","R-Class",1685000,"gasoline","automatic",82000,"13"
"Mercedes-Benz","E-Class",2750000,"diesel","automatic",68000,"10"
"Mercedes-Benz","B-Class",2087000,"diesel","automatic",48161,"7"
"Mercedes-Benz","B-Class",1156000,"gasoline","automatic",28000,"11"
"Mercedes-Benz","E-Class",1175000,"gasoline","automatic",68001,"15"
"Mercedes-Benz","E-Class",3815000,"diesel","automatic",43477,"7"
"Mercedes-Benz","S-Class",650000,"gasoline","automatic",111000,"21"
"Mercedes-Benz","E-Class",1900000,"gasoline","automatic",34000,"13"
"Mercedes-Benz","GL-Class",5600000,"diesel","automatic",45000,"9"
"Mercedes-Benz","E-Class",2250000,"diesel","automatic",34233,"10"
"Mercedes-Benz","M-Class",2600000,"diesel","automatic",63000,"12"
"Mercedes-Benz","S-Class",1709000,"gasoline","manual",84143,"17"
"Mercedes-Benz","E-Class",756000,"gasoline","automatic",28888,"15"
"Mercedes-Benz","A-Class",1300000,"diesel","automatic",37000,"11"
"Mercedes-Benz","E-Class",1723000,"gasoline","automatic",87073,"13"
"Mercedes-Benz","E-Class",1150000,"diesel","automatic",100000,"15"
"Mercedes-Benz","E-Class",3273000,"diesel","automatic",65405,"8"
"Mercedes-Benz","S-Class",885000,"gasoline","automatic",103000,"18"
"Mercedes-Benz","A-Class",2300000,"diesel","automatic",27000,"9"
"Mercedes-Benz","C-Class",3300000,"diesel","automatic",20000,"8"
"Mercedes-Benz","C-Class",2600000,"diesel","manual",26000,"9"
"Mercedes-Benz","M-Class",4924000,"diesel","automatic",27833,"8"
"Mercedes-Benz","C-Class",3799000,"diesel","automatic",17320,"5"
"Mercedes-Benz","C-Class",1351000,"diesel","automatic",38000,"12"
"Mercedes-Benz","GLE",6500000,"diesel","automatic",29000,"8"
"Mercedes-Benz","GL-Class",3200000,"diesel","automatic",100000,"11"
"Mercedes-Benz","C-Class",2100000,"diesel","automatic",25000,"11"
"Mercedes-Benz","E-Class",2500000,"diesel","automatic",100000,"10"
"Mercedes-Benz","E-Class",1675000,"diesel","automatic",43800,"13"
"Mercedes-Benz","E-Class",1600000,"diesel","automatic",55000,"13"
"Mercedes-Benz","C-Class",2550000,"diesel","automatic",34000,"8"
"Mercedes-Benz","GL-Class",5200000,"diesel","automatic",55000,"9"
"Mercedes-Benz","A-Class",2099000,"diesel","automatic",35000,"9"
"Mercedes-Benz","S-Class",710000,"gasoline","automatic",119859,"20"
"Mercedes-Benz","SLK",9e+06,"gasoline","automatic",3000,"10"
"Mercedes-Benz","E-Class",1725000,"gasoline","automatic",72000,"10"
"Mercedes-Benz","M-Class",4735000,"diesel","automatic",20000,"9"
"Mercedes-Benz","E-Class",1450000,"diesel","manual",78000,"13"
"Mercedes-Benz","SL-Class",2950000,"gasoline","automatic",35000,"14"
"Mercedes-Benz","E-Class",1099000,"diesel","automatic",76662,"18"
"Mercedes-Benz","A-Class",2485000,"diesel","automatic",43022,"8"
"Mercedes-Benz","S-Class",3e+06,"diesel","automatic",47140,"13"
"Mercedes-Benz","B-Class",1990000,"diesel","automatic",36610,"8"
"Mercedes-Benz","E-Class",2200000,"diesel","automatic",48000,"11"
"Mercedes-Benz","A-Class",2600000,"gasoline","automatic",28000,"8"
"Mercedes-Benz","E-Class",1e+06,"diesel","automatic",131000,"19"
"Mercedes-Benz","C-Class",3030000,"diesel","automatic",16329,"9"
"Mercedes-Benz","C-Class",3400000,"diesel","automatic",39000,"9"
"Mercedes-Benz","M-Class",4500000,"diesel","automatic",50000,"10"
"Mercedes-Benz","C-Class",1850000,"diesel","automatic",41000,"10"
"Mercedes-Benz","GLC",4695000,"diesel","automatic",24000,"7"
"Mercedes-Benz","M-Class",3e+06,"diesel","automatic",66000,"10"
"Mercedes-Benz","M-Class",2995000,"diesel","automatic",52000,"12"
"Mercedes-Benz","C-Class",3364000,"diesel","automatic",26493,"7"
"Mercedes-Benz","E-Class",650000,"gasoline","automatic",77000,"16"
"Mercedes-Benz","E-Class",2195000,"gasoline","automatic",50319,"11"
"Mercedes-Benz","C-Class",2900000,"gasoline","automatic",43627,"17"
"Mercedes-Benz","C-Class",1400000,"diesel","automatic",22000,"12"
"Mercedes-Benz","GLC",4047000,"diesel","automatic",26192,"7"
"Mercedes-Benz","GLE",4900000,"diesel","automatic",50000,"8"
"Mercedes-Benz","C-Class",1399000,"diesel","automatic",119000,"12"
"Mercedes-Benz","GLE",6075000,"diesel","automatic",28541,"8"
"Mercedes-Benz","E-Class",1575000,"diesel","automatic",58000,"11"
"Mercedes-Benz","E-Class",2495000,"diesel","automatic",42000,"10"
"Mercedes-Benz","E-Class",1150000,"diesel","automatic",67612,"13"
"Mercedes-Benz","CLA",3030000,"diesel","automatic",20483,"5"
"Mercedes-Benz","CLA",2700000,"diesel","automatic",39000,"7"
"Mercedes-Benz","E-Class",1150000,"gasoline","automatic",100000,"12"
"Mercedes-Benz","C-Class",1725000,"diesel","automatic",57000,"13"
"Mercedes-Benz","CLA",2551000,"diesel","automatic",13500,"9"
"Mercedes-Benz","M-Class",1441000,"diesel","automatic",100000,"13"
"Mercedes-Benz","M-Class",2199000,"diesel","automatic",54000,"13"
"Mercedes-Benz","M-Class",2300000,"diesel","automatic",66000,"12"
"Mercedes-Benz","C-Class",1600000,"gasoline","automatic",60000,"13"
"Mercedes-Benz","R-Class",2368000,"gasoline","automatic",45710,"10"
"Mercedes-Benz","A-Class",2446000,"diesel","automatic",26212,"8"
"Mercedes-Benz","E-Class",3175000,"diesel","automatic",28000,"10"
"Mercedes-Benz","S-Class",2100000,"diesel","automatic",37000,"14"
"Mercedes-Benz","C-Class",1e+06,"gasoline","manual",34000,"14"
"Mercedes-Benz","C-Class",3500000,"diesel","automatic",37944,"8"
"Mercedes-Benz","A-Class",3400000,"diesel","automatic",16500,"7"
"Mercedes-Benz","E-Class",2700000,"diesel","automatic",60000,"11"
"Mercedes-Benz","CLA",3676000,"diesel","automatic",15976,"5"
"Mercedes-Benz","E-Class",1100000,"diesel","automatic",70000,"17"
"Mercedes-Benz","S-Class",2500000,"gasoline","automatic",80000,"11"
"Mercedes-Benz","A-Class",1755000,"diesel","automatic",60000,"8"
"Mercedes-Benz","B-Class",1100000,"gasoline","automatic",30000,"11"
"Mercedes-Benz","E-Class",1024000,"gasoline","automatic",43600,"15"
"Mercedes-Benz","E-Class",3798000,"diesel","automatic",41467,"6"
"Mercedes-Benz","B-Class",1100000,"gasoline","automatic",32000,"11"
"Mercedes-Benz","E-Class",3876000,"diesel","automatic",41082,"8"
"Mercedes-Benz","GL-Class",3800000,"diesel","automatic",100000,"11"
"Mercedes-Benz","C-Class",1048000,"diesel","automatic",42408,"13"
"Mercedes-Benz","GL-Class",4850000,"diesel","automatic",48600,"9"
"Mercedes-Benz","E-Class",2400000,"gasoline","automatic",40000,"10"
"Mercedes-Benz","C-Class",3500000,"diesel","automatic",4000,"5"
"Mercedes-Benz","C-Class",1614000,"diesel","automatic",92469,"12"
"Mercedes-Benz","R-Class",1500000,"gasoline","automatic",93000,"14"
"Mercedes-Benz","GLC",4330000,"diesel","automatic",50794,"7"
"Mercedes-Benz","C-Class",1600000,"gasoline","automatic",33000,"12"
"Mercedes-Benz","E-Class",3600000,"diesel","automatic",21000,"8"
"Mercedes-Benz","C-Class",1550000,"diesel","manual",79000,"11"
"Mercedes-Benz","C-Class",1485000,"gasoline","automatic",25000,"11"
"Mercedes-Benz","C-Class",1600000,"diesel","automatic",65000,"12"
"Mercedes-Benz","A-Class",2676000,"gasoline","automatic",17773,"6"
"Mercedes-Benz","C-Class",1325000,"gasoline","automatic",63720,"12"
"Mercedes-Benz","M-Class",1075000,"diesel","automatic",102002,"15"
"BMW","3 Series",1855000,"diesel","automatic",32982,"10"
"BMW","5 Series",1390000,"diesel","automatic",75000,"13"
"BMW","3 Series",2075000,"diesel","automatic",56087,"9"
"BMW","5 Series",7e+05,"gasoline","automatic",128000,"15"
"BMW","1 Series",1722000,"diesel","automatic",31821,"9"
"BMW","3 Series",2650000,"diesel","automatic",48000,"10"
"BMW","X5",4500000,"diesel","automatic",41000,"9"
"BMW","5 Series",3350000,"diesel","automatic",51000,"10"
"BMW","X1",1850000,"diesel","automatic",82002,"10"
"BMW","X3",4577000,"diesel","automatic",51982,"7"
"BMW","5 Series",2800000,"diesel","automatic",64000,"9"
"BMW","6 Series",4900000,"diesel","automatic",30000,"13"
"BMW","3 Series",2599000,"diesel","automatic",30717,"9"
"BMW","X5",1775000,"diesel","automatic",90000,"15"
"BMW","3 Series",1100000,"diesel","automatic",89616,"13"
"BMW","5 Series",3350000,"diesel","automatic",56000,"11"
"BMW","3 Series",2550000,"diesel","automatic",41000,"9"
"BMW","5 Series",2582000,"diesel","automatic",57832,"13"
"BMW","3 Series",3650000,"diesel","automatic",19235,"8"
"BMW","5 Series",1350000,"gasoline","automatic",31000,"13"
"BMW","X5",2750000,"diesel","automatic",75000,"13"
"BMW","3 Series",1049000,"gasoline","automatic",48394,"14"
"BMW","5 Series",1850000,"diesel","automatic",59900,"12"
"BMW","X1",2940000,"diesel","automatic",31645,"7"
"BMW","3 Series",2550000,"diesel","automatic",47000,"10"
"BMW","X1",3300000,"diesel","automatic",21000,"8"
"BMW","X1",1350000,"diesel","automatic",15200,"12"
"BMW","X5",4400000,"diesel","automatic",19000,"10"
"BMW","5 Series",4456000,"diesel","automatic",20967,"8"
"BMW","3 Series",1675000,"diesel","automatic",37500,"11"
"BMW","3 Series",9e+05,"diesel","automatic",137000,"15"
"BMW","5 Series",3584000,"diesel","automatic",19658,"8"
"BMW","3 Series",2350000,"diesel","automatic",69330,"10"
"BMW","X5",5400000,"diesel","automatic",69000,"9"
"BMW","3 Series",1700000,"diesel","automatic",38998,"11"
"BMW","3 Series",2475000,"diesel","automatic",100000,"9"
"BMW","3 Series",1986000,"diesel","automatic",58390,"9"
"BMW","3 Series",3555000,"diesel","automatic",14351,"8"
"BMW","5 Series",2329000,"diesel","automatic",108640,"11"
"BMW","3 Series",2399000,"diesel","automatic",38000,"8"
"BMW","X5",4150000,"diesel","automatic",47000,"10"
"BMW","3 Series",1050000,"diesel","automatic",99606,"13"
"BMW","X5",5800000,"diesel","automatic",76000,"8"
"BMW","5 Series",1750000,"diesel","automatic",61240,"12"
"BMW","3 Series",1650000,"diesel","automatic",21983,"11"
"BMW","5 Series",1900000,"diesel","automatic",76000,"11"
"BMW","5 Series",799000,"diesel","automatic",112500,"16"
"BMW","X1",950000,"gasoline","automatic",80000,"12"
"BMW","3 Series",1100000,"diesel","automatic",105000,"14"
"BMW","5 Series",1100000,"gasoline","automatic",61000,"16"
"BMW","5 Series",2750000,"diesel","automatic",58500,"11"
"BMW","7 Series",1075000,"gasoline","automatic",66000,"16"
"BMW","3 Series",1450000,"diesel","automatic",62655,"11"
"BMW","5 Series",4400000,"diesel","automatic",16900,"9"
"BMW","3 Series",1400000,"diesel","automatic",65000,"12"
"BMW","5 Series",2300000,"diesel","automatic",35000,"10"
"BMW","3 Series",1900000,"gasoline","automatic",49000,"11"
"BMW","5 Series",2468000,"diesel","automatic",44450,"12"
"BMW","X1",2950000,"diesel","automatic",31000,"8"
"BMW","5 Series",1657000,"diesel","automatic",89000,"13"
"BMW","3 Series",1395000,"diesel","automatic",37613,"11"
"BMW","7 Series",1950000,"diesel","automatic",55000,"13"
"BMW","3 Series",3e+06,"diesel","automatic",10000,"9"
"BMW","5 Series",4586000,"diesel","automatic",18373,"5"
"BMW","3 Series",2200000,"diesel","automatic",30000,"11"
"BMW","X1",1449000,"diesel","automatic",49000,"11"
"BMW","X5",4378000,"diesel","automatic",35659,"8"
"BMW","5 Series",1250000,"gasoline","automatic",69300,"14"
"BMW","3 Series",8e+05,"diesel","automatic",58557,"15"
"BMW","3 Series",1800000,"diesel","automatic",57156,"12"
"BMW","X3",2879000,"diesel","automatic",41089,"10"
"BMW","X1",1375000,"diesel","automatic",102000,"13"
"BMW","X1",3029000,"diesel","automatic",32838,"7"
"BMW","5 Series",3730000,"diesel","automatic",32586,"6"
"BMW","X1",1095000,"diesel","automatic",62943,"13"
"BMW","3 Series",2675000,"diesel","automatic",32500,"9"
"BMW","3 Series",1900000,"diesel","automatic",69123,"9"
"BMW","X6",4800000,"diesel","automatic",58000,"11"
"BMW","5 Series",3080000,"diesel","automatic",63111,"8"
"BMW","3 Series",1412000,"gasoline","automatic",75871,"13"
"BMW","3 Series",1275000,"diesel","automatic",83000,"14"
"BMW","X1",2775000,"diesel","automatic",7000,"8"
"BMW","3 Series",1090000,"diesel","automatic",100000,"13"
"BMW","5 Series",4050000,"diesel","automatic",19543,"7"
"BMW","5 Series",1550000,"diesel","automatic",49000,"12"
"BMW","5 Series",4863000,"diesel","automatic",27313,"7"
"BMW","X1",2224000,"diesel","automatic",42265,"9"
"BMW","X5",2100000,"diesel","automatic",66000,"12"
"BMW","7 Series",9367000,"gasoline","automatic",28060,"6"
"BMW","7 Series",9300000,"gasoline","automatic",17465,"7"
"BMW","3 Series",2160000,"diesel","automatic",48000,"10"
"BMW","X1",2850000,"diesel","automatic",28143,"8"
"BMW","7 Series",4360000,"diesel","automatic",29966,"9"
"BMW","X3",2900000,"diesel","automatic",65000,"9"
"BMW","6 Series",4500000,"diesel","automatic",30000,"11"
"BMW","3 Series",1127000,"gasoline","automatic",77849,"14"
"BMW","3 Series",1030000,"gasoline","automatic",70521,"15"
"BMW","3 Series",775000,"diesel","automatic",51000,"14"
"BMW","5 Series",1295000,"gasoline","automatic",74000,"14"
"BMW","5 Series",4600000,"diesel","automatic",7000,"6"
"BMW","5 Series",1950000,"diesel","automatic",78000,"11"
"BMW","5 Series",1750000,"diesel","automatic",95000,"12"
"BMW","X6",4250000,"diesel","automatic",45306,"11"
"BMW","1 Series",1700000,"diesel","automatic",51000,"11"
"BMW","X1",2299000,"diesel","automatic",49000,"9"
"BMW","X5",5445000,"diesel","automatic",17738,"8"
"BMW","X5",6500000,"diesel","automatic",6500000,"7"
"BMW","3 Series",1500000,"diesel","automatic",88000,"12"
"BMW","3 Series",1799000,"diesel","automatic",25000,"11"
"BMW","5 Series",2175000,"diesel","automatic",55000,"11"
"BMW","X3",1750000,"diesel","automatic",108000,"12"
"BMW","3 Series",3366000,"diesel","automatic",23806,"7"
"BMW","3 Series",1049000,"gasoline","automatic",59660,"14"
"BMW","3 Series",2100000,"diesel","automatic",18600,"10"
"BMW","6 Series",4400000,"diesel","automatic",21000,"11"
"BMW","5 Series",3451000,"diesel","automatic",44001,"8"
"BMW","5 Series",1789000,"diesel","automatic",64158,"10"
"BMW","3 Series",1950000,"diesel","automatic",58000,"11"
"BMW","3 Series",1500000,"gasoline","automatic",39000,"12"
"BMW","X6",6e+06,"diesel","automatic",25000,"8"
"BMW","X1",1275000,"diesel","automatic",65148,"12"
"BMW","5 Series",3150000,"diesel","automatic",30000,"8"
"BMW","3 Series",1755000,"diesel","automatic",70000,"10"
"BMW","5 Series",1800000,"diesel","automatic",95000,"12"
"BMW","X5",1846000,"diesel","automatic",101119,"14"
"BMW","3 Series",1030000,"diesel","automatic",70000,"13"
"BMW","5 Series",1950000,"diesel","automatic",90000,"11"
"BMW","7 Series",3454000,"diesel","automatic",73525,"11"
"BMW","X5",5e+06,"diesel","automatic",69002,"9"
"BMW","3 Series",9e+05,"gasoline","automatic",43706,"13"
"BMW","3 Series",2800000,"diesel","automatic",24000,"6"
"BMW","X3",1798000,"diesel","automatic",58000,"15"
"BMW","X3",3264000,"diesel","automatic",36935,"7"
"BMW","5 Series",3500000,"diesel","automatic",14000,"9"
"BMW","5 Series",1500000,"diesel","automatic",79000,"15"
"BMW","3 Series",992000,"diesel","automatic",103905,"15"
"BMW","5 Series",1550000,"diesel","automatic",95995,"13"
"BMW","3 Series",1050000,"diesel","automatic",64000,"13"
"BMW","X3",1700000,"diesel","automatic",51001,"12"
"BMW","3 Series",2845000,"diesel","automatic",55389,"7"
"BMW","3 Series",1069000,"diesel","automatic",73336,"14"
"BMW","X5",1775000,"diesel","automatic",90000,"15"
"BMW","5 Series",4770000,"diesel","automatic",19254,"8"
"BMW","3 Series",1500000,"diesel","automatic",37000,"12"
"BMW","3 Series",2099000,"diesel","automatic",48183,"11"
"BMW","3 Series",667000,"diesel","automatic",87000,"5"
"BMW","3 Series",1308000,"diesel","automatic",85846,"11"
"BMW","X1",2150000,"diesel","automatic",45000,"10"
"BMW","7 Series",2650000,"diesel","automatic",41100,"12"
"BMW","5 Series",1050000,"diesel","automatic",81000,"16"
"BMW","7 Series",2593000,"gasoline","automatic",50161,"14"
"BMW","X1",1750000,"diesel","automatic",43000,"11"
"BMW","3 Series",850000,"diesel","automatic",61500,"15"
"BMW","X5",4300000,"diesel","automatic",29500,"9"
"BMW","X1",1150000,"diesel","automatic",22000,"12"
"BMW","3 Series",925000,"diesel","automatic",67000,"14"
"BMW","5 Series",4573000,"diesel","automatic",18090,"8"
"BMW","3 Series",975000,"diesel","automatic",170000,"16"
"BMW","5 Series",2126000,"diesel","automatic",65000,"11"
"BMW","5 Series",1450000,"diesel","automatic",90000,"12"
"BMW","3 Series",1250000,"diesel","automatic",74000,"13"
"BMW","X1",1350000,"diesel","automatic",63000,"12"
"BMW","3 Series",3500000,"diesel","automatic",27000,"8"
"BMW","5 Series",3175000,"diesel","automatic",65266,"9"
"BMW","X6",2190000,"diesel","automatic",59000,"13"
"BMW","5 Series",3045000,"diesel","automatic",76467,"8"
"BMW","3 Series",1850000,"diesel","automatic",69000,"12"
"BMW","5 Series",1800000,"diesel","automatic",68000,"14"
"BMW","5 Series",1650000,"diesel","automatic",46000,"14"
"BMW","3 Series",2995000,"diesel","automatic",31000,"8"
"BMW","3 Series",1420000,"diesel","automatic",80000,"14"
"BMW","X1",1150000,"diesel","automatic",66000,"12"
"BMW","3 Series",2275000,"diesel","automatic",56000,"9"
"BMW","X1",1700000,"diesel","automatic",54385,"10"
"BMW","3 Series",1150000,"diesel","automatic",55598,"12"
"BMW","3 Series",1950000,"diesel","automatic",38000,"11"
"BMW","3 Series",875000,"diesel","automatic",76000,"12"
"BMW","X1",1625000,"diesel","automatic",69000,"10"
"BMW","X3",2400000,"diesel","automatic",52000,"12"
"BMW","X1",2850000,"diesel","automatic",45000,"8"
"BMW","5 Series",2245000,"diesel","automatic",60280,"10"
"BMW","X5",5700000,"diesel","automatic",45000,"8"
"BMW","3 Series",1530000,"diesel","automatic",58000,"12"
"BMW","7 Series",3100000,"diesel","automatic",58000,"14"
"BMW","X6",4066000,"diesel","automatic",39626,"10"
"BMW","X1",2900000,"diesel","automatic",27001,"7"
"BMW","3 Series",975000,"gasoline","automatic",7000,"13"
"BMW","6 Series",6894000,"diesel","automatic",20004,"6"
"BMW","7 Series",5200000,"diesel","automatic",35000,"10"
"BMW","X5",2199000,"diesel","automatic",124652,"13"
"BMW","3 Series",3300000,"diesel","automatic",36255,"9"
"BMW","X5",2700000,"diesel","automatic",58000,"13"
"BMW","5 Series",875000,"gasoline","automatic",24000,"14"
"BMW","3 Series",950000,"gasoline","automatic",40000,"15"
"BMW","3 Series",1990000,"diesel","automatic",23000,"10"
"BMW","3 Series",1350000,"diesel","automatic",58000,"15"
"BMW","3 Series",1050000,"diesel","automatic",51000,"13"
"BMW","5 Series",1727000,"diesel","automatic",51602,"13"
"BMW","3 Series",925000,"diesel","automatic",74199,"17"
"BMW","3 Series",2700000,"diesel","automatic",70000,"8"
"BMW","3 Series",3375000,"diesel","automatic",8000,"7"
"BMW","5 Series",1385000,"diesel","automatic",72000,"12"
"BMW","X1",3664000,"diesel","automatic",15456,"5"
"BMW","X5",1875000,"diesel","automatic",150000,"15"
"BMW","X5",7e+06,"diesel","automatic",15000,"7"
"BMW","5 Series",2650000,"diesel","automatic",93000,"11"
"BMW","6 Series",2072000,"gasoline","automatic",65329,"14"
"BMW","1 Series",1600000,"diesel","automatic",46001,"9"
"BMW","X1",1e+06,"diesel","automatic",85000,"12"
"BMW","3 Series",720000,"diesel","automatic",78000,"16"
"BMW","X3",4500000,"diesel","automatic",49000,"8"
"BMW","7 Series",3600000,"diesel","automatic",53000,"15"
"BMW","3 Series",3792000,"diesel","automatic",21936,"6"
"BMW","X5",1800000,"diesel","automatic",110000,"15"
"BMW","5 Series",699000,"gasoline","automatic",48000,"18"
"BMW","X5",2e+06,"diesel","automatic",110000,"15"
"BMW","6 Series",4750000,"gasoline","automatic",5900,"13"
"BMW","3 Series",1395000,"diesel","automatic",89000,"13"
"BMW","X1",1250000,"diesel","automatic",94000,"12"
"BMW","X3",3278000,"diesel","automatic",41816,"7"
"BMW","Z4",5854000,"gasoline","automatic",9952,"6"
"BMW","X5",2800000,"diesel","automatic",55000,"13"
"BMW","3 Series",1500000,"diesel","automatic",71000,"11"
"BMW","5 Series",1999000,"diesel","automatic",101999,"13"
"BMW","5 Series",4800000,"diesel","automatic",27000,"8"
"BMW","X3",4175000,"diesel","automatic",45165,"8"
"BMW","5 Series",1050000,"diesel","automatic",120000,"17"
"BMW","X3",3257000,"diesel","automatic",36723,"7"
"BMW","3 Series",3100000,"gasoline","automatic",31000,"13"
"BMW","3 Series",795000,"diesel","automatic",81308,"16"
"BMW","5 Series",1175000,"diesel","automatic",58000,"14"
"BMW","3 Series",2900000,"diesel","automatic",49000,"11"
"BMW","3 Series",1250000,"diesel","automatic",73000,"12"
"BMW","5 Series",2572000,"diesel","automatic",40471,"12"
"BMW","3 Series",725000,"diesel","automatic",66000,"16"
"BMW","3 Series",630000,"diesel","automatic",89000,"16"
"BMW","Z4",3e+06,"gasoline","automatic",25000,"13"
"BMW","X1",1100000,"diesel","automatic",72000,"13"
"BMW","3 Series",3500000,"diesel","automatic",21000,"7"
"BMW","3 Series",2950000,"diesel","automatic",47000,"9"
"BMW","X1",1e+06,"diesel","automatic",115000,"12"
"BMW","3 Series",750000,"diesel","automatic",52100,"15"
"BMW","5 Series",3050000,"diesel","automatic",32000,"10"
"BMW","X3",1750000,"diesel","automatic",98000,"11"
"BMW","5 Series",1200000,"diesel","automatic",170000,"14"
"BMW","3 Series",2999000,"diesel","automatic",19000,"8"
"BMW","3 Series",1150000,"diesel","automatic",58000,"14"
"BMW","7 Series",950000,"diesel","automatic",75000,"17"
"BMW","X3",6125000,"diesel","automatic",1400,"6"
"BMW","X6",8500000,"diesel","automatic",97003,"9"
"BMW","5 Series",2700000,"diesel","automatic",88000,"10"
"BMW","5 Series",3037000,"diesel","automatic",75637,"8"
"BMW","3 Series",2133000,"diesel","automatic",62404,"8"
"BMW","3 Series",3584000,"diesel","automatic",34232,"7"
"BMW","X1",1350000,"diesel","automatic",56683,"11"
"BMW","5 Series",2475000,"diesel","automatic",40714,"11"
"BMW","X1",2875000,"diesel","automatic",23000,"7"
"BMW","5 Series",4275000,"diesel","automatic",16485,"7"
"BMW","3 Series",986000,"gasoline","automatic",70749,"14"
"BMW","7 Series",4500000,"diesel","automatic",38000,"11"
"BMW","X1",2930000,"diesel","automatic",30733,"6"
"BMW","X5",5500000,"diesel","automatic",21000,"7"
"BMW","3 Series",2200000,"diesel","automatic",30000,"9"
"BMW","6 Series",4500000,"diesel","automatic",30000,"11"
"BMW","5 Series",2100000,"diesel","automatic",35000,"11"
"BMW","3 Series",2952000,"diesel","automatic",51240,"10"
"BMW","5 Series",4800000,"diesel","automatic",16000,"8"
"Hyundai","Creta",1250000,"diesel","manual",41000,"9"
"Hyundai","i20",187000,"gasoline","manual",45807,"14"
"Hyundai","i20",474000,"gasoline","manual",35487,"10"
"Hyundai","Elantra",885000,"gasoline","automatic",46374,"10"
"Hyundai","Elantra",425000,"diesel","manual",58005,"16"
"Hyundai","Xcent",385000,"diesel","manual",75000,"10"
"Hyundai","i10",360000,"gasoline","manual",54000,"9"
"Hyundai","i10",207000,"gasoline","manual",32000,"14"
"Hyundai","Creta",1050000,"diesel","manual",13000,"6"
"Hyundai","i10",348000,"gasoline","automatic",45178,"12"
"Hyundai","Santro",130000,"gasoline","manual",87591,"19"
"Hyundai","i10",225000,"gasoline","manual",95980,"15"
"Hyundai","i10",575000,"gasoline","manual",16000,"8"
"Hyundai","Santro",210000,"gasoline","manual",73745,"17"
"Hyundai","Verna",345000,"diesel","manual",70002,"14"
"Hyundai","i20",380000,"diesel","manual",78958,"13"
"Hyundai","i20",465000,"gasoline","manual",30180,"10"
"Hyundai","i20",270000,"gasoline","manual",66000,"15"
"Hyundai","Verna",525000,"diesel","automatic",40000,"10"
"Hyundai","Santro",85000,"gasoline","manual",102000,"19"
"Hyundai","Verna",1095000,"diesel","manual",10250,"6"
"Hyundai","Verna",1150000,"gasoline","automatic",12645,"5"
"Hyundai","Santro",167000,"gasoline","manual",80759,"16"
"Hyundai","EON",423000,"gasoline","manual",14322,"5"
"Hyundai","i10",275000,"gasoline","manual",60000,"11"
"Hyundai","i10",650000,"gasoline","manual",1000,"5"
"Hyundai","i20",835000,"diesel","manual",29000,"10"
"Hyundai","Verna",460000,"diesel","manual",62000,"12"
"Hyundai","i10",404000,"gasoline","manual",52340,"7"
"Hyundai","i10",355000,"gasoline","manual",43571,"9"
"Hyundai","i20",6e+05,"gasoline","manual",61012,"8"
"Hyundai","Verna",475000,"diesel","manual",117837,"12"
"Hyundai","Creta",815000,"gasoline","manual",27057,"9"
"Hyundai","i10",290000,"gasoline","manual",44000,"12"
"Hyundai","i20",822000,"gasoline","manual",25166,"6"
"Hyundai","Santa Fe",7e+05,"diesel","automatic",67000,"13"
"Hyundai","i20",627000,"gasoline","manual",14960,"6"
"Hyundai","i20",720000,"diesel","manual",56847,"9"
"Hyundai","Santro",95000,"gasoline","manual",72000,"17"
"Hyundai","i10",475000,"diesel","manual",33000,"7"
"Hyundai","Accent",180000,"diesel","manual",160538,"18"
"Hyundai","i10",175000,"gasoline","manual",83000,"14"
"Hyundai","Tucson",2199000,"diesel","automatic",51346,"6"
"Hyundai","i10",375000,"gasoline","manual",16514,"10"
"Hyundai","Verna",260000,"diesel","manual",143275,"16"
"Hyundai","Santro",175000,"gasoline","manual",99000,"18"
"Hyundai","i20",280000,"gasoline","manual",52000,"14"
"Hyundai","Creta",1375000,"diesel","manual",28000,"8"
"Hyundai","i10",325000,"gasoline","manual",36000,"14"
"Hyundai","Verna",428000,"gasoline","manual",54308,"12"
"Hyundai","i20",311000,"diesel","manual",46000,"11"
"Hyundai","i20",596000,"gasoline","automatic",45051,"10"
"Hyundai","i10",310000,"gasoline","manual",74000,"14"
"Hyundai","i10",280000,"gasoline","manual",45275,"12"
"Hyundai","Santro",150000,"gasoline","manual",58000,"18"
"Hyundai","i20",550000,"diesel","manual",83000,"12"
"Hyundai","i10",295000,"gasoline","automatic",37000,"15"
"Hyundai","i20",330000,"gasoline","manual",79152,"13"
"Hyundai","i20",766000,"gasoline","manual",24973,"8"
"Hyundai","EON",355000,"gasoline","manual",27904,"8"
"Hyundai","Verna",525000,"diesel","manual",80000,"12"
